id,observed_on,url,image_url,description,latitude,longitude,geoprivacy,coordinates_obscured,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,generic_name
268476684,2025-04-03,https://www.inaturalist.org/observations/268476684,https://static.inaturalist.org/photos/482593019/medium.jpg,,37.9431929948,-104.8605564364,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
268641732,2025-04-04,https://www.inaturalist.org/observations/268641732,https://inaturalist-open-data.s3.amazonaws.com/photos/482908520/medium.jpg,,39.9508283333,-105.8145833333,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
268641789,2025-04-04,https://www.inaturalist.org/observations/268641789,https://inaturalist-open-data.s3.amazonaws.com/photos/482908667/medium.jpg,,39.9491685918,-105.814445826,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
268652671,2025-04-04,https://www.inaturalist.org/observations/268652671,https://inaturalist-open-data.s3.amazonaws.com/photos/482931540/medium.jpg,A thawed out fish that wasn’t able to make it through a small culver. Not sure if fish in this waterway are typical. ,37.4428633333,-107.1431195,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
268673728,2025-04-03,https://www.inaturalist.org/observations/268673728,https://static.inaturalist.org/photos/482972435/medium.jpg,,39.6771216667,-107.69872,,False,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518,Brown Trout
268841034,2025-04-05,https://www.inaturalist.org/observations/268841034,https://inaturalist-open-data.s3.amazonaws.com/photos/483291313/medium.jpg,,40.0530154186,-106.1332445058,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
268968986,2025-03-19,https://www.inaturalist.org/observations/268968986,https://inaturalist-open-data.s3.amazonaws.com/photos/483537155/medium.jpg,,39.1519631955,-108.7495870424,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
269072440,2025-04-06,https://www.inaturalist.org/observations/269072440,https://inaturalist-open-data.s3.amazonaws.com/photos/483743425/medium.jpg,,39.949164045,-105.8144583872,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
269453913,2023-06-22,https://www.inaturalist.org/observations/269453913,https://inaturalist-open-data.s3.amazonaws.com/photos/484485303/medium.jpeg,Fly fishing: Caddis Pupa pattern,39.2547124,-105.2269382,,False,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518,Brown Trout
269559906,2025-04-09,https://www.inaturalist.org/observations/269559906,https://inaturalist-open-data.s3.amazonaws.com/photos/484684534/medium.jpg,,37.947571701,-104.8594007725,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
269849188,2018-09-17,https://www.inaturalist.org/observations/269849188,https://inaturalist-open-data.s3.amazonaws.com/photos/485233313/medium.png,,40.014757,-105.280366,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
269849193,2018-10-13,https://www.inaturalist.org/observations/269849193,https://inaturalist-open-data.s3.amazonaws.com/photos/485233331/medium.png,,40.3758680418,-105.4944458076,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
269849195,2018-09-17,https://www.inaturalist.org/observations/269849195,https://inaturalist-open-data.s3.amazonaws.com/photos/485235377/medium.png,Either brook or brown (based on location),40.320472,-105.60749,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
270091772,2025-04-12,https://www.inaturalist.org/observations/270091772,https://inaturalist-open-data.s3.amazonaws.com/photos/485694712/medium.jpg,,39.4761783333,-106.046325,,False,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518,Brown Trout
270091913,2025-04-12,https://www.inaturalist.org/observations/270091913,https://inaturalist-open-data.s3.amazonaws.com/photos/485695016/medium.jpg,,39.47618,-106.0463166667,,False,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518,Brown Trout
270091928,2025-04-12,https://www.inaturalist.org/observations/270091928,https://inaturalist-open-data.s3.amazonaws.com/photos/485695073/medium.jpg,,39.47605,-106.0461361667,,False,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518,Brown Trout
270296630,2025-04-13,https://www.inaturalist.org/observations/270296630,https://inaturalist-open-data.s3.amazonaws.com/photos/486087143/medium.jpg,,39.4782216667,-106.0468361667,,False,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518,Brown Trout
270296750,2025-04-13,https://www.inaturalist.org/observations/270296750,https://inaturalist-open-data.s3.amazonaws.com/photos/486087311/medium.jpg,,39.4787533333,-106.0466388333,,False,Salmons and Trouts,Salmoninae,Salmons and Trouts,Actinopterygii,342904,General Salmonid
270372211,2025-04-13,https://www.inaturalist.org/observations/270372211,https://inaturalist-open-data.s3.amazonaws.com/photos/486235780/medium.jpeg,,40.55311,-104.9443666667,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
270444512,2021-06-16,https://www.inaturalist.org/observations/270444512,https://inaturalist-open-data.s3.amazonaws.com/photos/486373685/medium.jpg,,39.0201784506,-106.2396610133,,False,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518,Brown Trout
