id,observed_on,url,image_url,description,latitude,longitude,geoprivacy,coordinates_obscured,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,generic_name
175593719,2023-07-28,https://www.inaturalist.org/observations/175593719,https://static.inaturalist.org/photos/305176106/medium.jpg,,43.0644138333,-109.65442,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
177432093,2023-08-08,https://www.inaturalist.org/observations/177432093,https://static.inaturalist.org/photos/308593345/medium.jpg,A little fry,42.67598,-108.6637883333,,False,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518,Brown Trout
177593934,2023-07-19,https://www.inaturalist.org/observations/177593934,https://inaturalist-open-data.s3.amazonaws.com/photos/308899030/medium.jpg,,44.317455,-107.222275,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
177717744,2023-08-01,https://www.inaturalist.org/observations/177717744,https://static.inaturalist.org/photos/309131156/medium.jpg,Prairie Dog Creek,44.7051616667,-106.858925,,False,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518,Brown Trout
177887831,2023-07-17,https://www.inaturalist.org/observations/177887831,https://inaturalist-open-data.s3.amazonaws.com/photos/309449433/medium.jpg,,43.8359666667,-110.3540583333,,False,Yellowstone Cutthroat Trout,Oncorhynchus virginalis bouvieri,Yellowstone Cutthroat Trout,Actinopterygii,1520370,Cutthroat Trout
177930775,2021-08-14,https://www.inaturalist.org/observations/177930775,https://static.inaturalist.org/photos/309528031/medium.jpg,,44.9004800601,-110.129783008,,False,Salmons and Trouts,Oncorhynchus,Pacific Salmons and Trouts,Actinopterygii,47522,Unspecified
178112195,2023-08-12,https://www.inaturalist.org/observations/178112195,https://static.inaturalist.org/photos/309874833/medium.jpg,,43.0122277545,-109.6840235659,,False,Golden Trout,Oncorhynchus aguabonita,Golden Trout,Actinopterygii,68076,Golden Trout
178321071,2017-07-13,https://www.inaturalist.org/observations/178321071,https://static.inaturalist.org/photos/310215978/medium.jpeg,,44.5664663552,-110.381504046,,False,Yellowstone Cutthroat Trout,Oncorhynchus virginalis bouvieri,Yellowstone Cutthroat Trout,Actinopterygii,1520370,Cutthroat Trout
178581719,2023-07-28,https://www.inaturalist.org/observations/178581719,https://static.inaturalist.org/photos/310773883/medium.jpg,,41.143375,-106.5094216667,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
178632770,2023-08-15,https://www.inaturalist.org/observations/178632770,https://inaturalist-open-data.s3.amazonaws.com/photos/310871288/medium.jpeg,,44.2422783389,-110.6469366424,,False,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518,Brown Trout
179353855,2023-08-19,https://www.inaturalist.org/observations/179353855,https://inaturalist-open-data.s3.amazonaws.com/photos/312230088/medium.jpg,,41.0935528333,-106.0168833333,,False,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518,Brown Trout
180093273,2008-07-25,https://www.inaturalist.org/observations/180093273,https://inaturalist-open-data.s3.amazonaws.com/photos/313640912/medium.jpeg,,44.5862664678,-110.3866831005,,False,Salmoninae,Oncorhynchus,Pacific Salmons and Trouts,Actinopterygii,47522,Unspecified
180195597,2023-08-24,https://www.inaturalist.org/observations/180195597,https://inaturalist-open-data.s3.amazonaws.com/photos/313841668/medium.jpeg,,43.8581718,-110.5858532997,,False,Yellowstone Cutthroat Trout,Oncorhynchus virginalis bouvieri,Yellowstone Cutthroat Trout,Actinopterygii,1520370,Cutthroat Trout
180730272,2023-08-27,https://www.inaturalist.org/observations/180730272,https://static.inaturalist.org/photos/314870625/medium.jpg,,43.6112015231,-110.6286958022,,True,Snake River Fine-spotted Cutthroat Trout,Oncorhynchus virginalis behnkei,Snake River Fine-spotted Cutthroat Trout,Actinopterygii,1520369,Cutthroat Trout
180995171,2023-08-27,https://www.inaturalist.org/observations/180995171,https://inaturalist-open-data.s3.amazonaws.com/photos/315376110/medium.jpg,,43.4621128833,-110.6470891583,,True,Snake River Fine-spotted Cutthroat Trout,Oncorhynchus virginalis behnkei,Snake River Fine-spotted Cutthroat Trout,Actinopterygii,1520369,Cutthroat Trout
180995539,2023-08-25,https://www.inaturalist.org/observations/180995539,https://inaturalist-open-data.s3.amazonaws.com/photos/315377023/medium.jpg,,44.9387686841,-110.5764476815,,False,Yellowstone Cutthroat Trout,Oncorhynchus virginalis bouvieri,Yellowstone Cutthroat Trout,Actinopterygii,1520370,Cutthroat Trout
181235395,2023-09-01,https://www.inaturalist.org/observations/181235395,https://inaturalist-open-data.s3.amazonaws.com/photos/315832136/medium.jpeg,,43.5838646595,-110.8585846505,,True,Snake River Fine-spotted Cutthroat Trout,Oncorhynchus virginalis behnkei,Snake River Fine-spotted Cutthroat Trout,Actinopterygii,1520369,Cutthroat Trout
182214559,2013-05-07,https://www.inaturalist.org/observations/182214559,https://inaturalist-open-data.s3.amazonaws.com/photos/317657631/medium.jpg,,41.1527025375,-105.196111075,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
